Forecasted Total Load,Forecasted Zonal Load,Data Sin,Data Cos,Hour Sin,Hour Cos,Week Sin,Week Cos,Zonal Price
19449.0,6378.0,0.08573050015569435,0.9963183634476755,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,63.34
19654.0,6524.0,0.08573050015569435,0.9963183634476755,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,65.06
19650.0,6589.0,0.08573050015569435,0.9963183634476755,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,63.88
19513.0,6589.0,0.08573050015569435,0.9963183634476755,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,58.58
19398.0,6576.0,0.08573050015569435,0.9963183634476755,-0.25881904510252035,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,61.63
19268.0,6573.0,0.08573050015569435,0.9963183634476755,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,57.45
19300.0,6585.0,0.08573050015569435,0.9963183634476755,-0.7071067811865475,-0.7071067811865477,-0.433883739117558,-0.9009688679024191,58.87
19954.0,6716.0,0.08573050015569435,0.9963183634476755,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,67.47
21623.0,6981.0,0.08573050015569435,0.9963183634476755,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,100.28
21867.0,6939.0,0.08573050015569435,0.9963183634476755,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,83.48
21491.0,6783.0,0.08573050015569435,0.9963183634476755,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,73.18
20916.0,6592.0,0.08573050015569435,0.9963183634476755,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,68.44
19888.0,6347.0,0.08573050015569435,0.9963183634476755,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,62.48
18414.0,6020.0,0.08573050015569435,0.9963183634476755,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,55.26
16817.0,5571.0,0.08573050015569435,0.9963183634476755,-0.2588190451025207,0.9659258262890683,-0.433883739117558,-0.9009688679024191,47.08
16012.0,5205.0,0.10282099713736041,0.9946998756145891,0.0,1.0,-0.9749279121818236,-0.2225209339563146,45.53
15268.0,4925.0,0.10282099713736041,0.9946998756145891,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,41.53
14865.0,4754.0,0.10282099713736041,0.9946998756145891,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,40.54
14668.0,4657.0,0.10282099713736041,0.9946998756145891,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,37.76
14799.0,4644.0,0.10282099713736041,0.9946998756145891,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,38.28
15648.0,4847.0,0.10282099713736041,0.9946998756145891,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,43.66
17401.0,5354.0,0.10282099713736041,0.9946998756145891,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,55.16
18862.0,5912.0,0.10282099713736041,0.9946998756145891,0.9659258262890683,-0.25881904510252085,-0.9749279121818236,-0.2225209339563146,65.74
19365.0,6247.0,0.10282099713736041,0.9946998756145891,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,63.41
19763.0,6510.0,0.10282099713736041,0.9946998756145891,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,66.16
20015.0,6652.0,0.10282099713736041,0.9946998756145891,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,67.9
20003.0,6704.0,0.10282099713736041,0.9946998756145891,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,68.52
19867.0,6692.0,0.10282099713736041,0.9946998756145891,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,66.05
19725.0,6665.0,0.10282099713736041,0.9946998756145891,-0.25881904510252035,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,65.31
19548.0,6651.0,0.10282099713736041,0.9946998756145891,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,63.9
19529.0,6655.0,0.10282099713736041,0.9946998756145891,-0.7071067811865475,-0.7071067811865477,-0.9749279121818236,-0.2225209339563146,61.63
20064.0,6763.0,0.10282099713736041,0.9946998756145891,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,68.26
21577.0,7006.0,0.10282099713736041,0.9946998756145891,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,75.45
21683.0,6933.0,0.10282099713736041,0.9946998756145891,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,72.02
21169.0,6744.0,0.10282099713736041,0.9946998756145891,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,70.93
20629.0,6544.0,0.10282099713736041,0.9946998756145891,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,62.23
19808.0,6324.0,0.10282099713736041,0.9946998756145891,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,53.62
18595.0,6060.0,0.10282099713736041,0.9946998756145891,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,48.42
17095.0,5662.0,0.10282099713736041,0.9946998756145891,-0.2588190451025207,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,46.12
16269.0,5335.0,0.11988119229922722,0.99278824516254,0.0,1.0,-0.7818314824680299,0.6234898018587334,49.22
15568.0,5099.0,0.11988119229922722,0.99278824516254,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,42.69
15160.0,4939.0,0.11988119229922722,0.99278824516254,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,40.33
14912.0,4840.0,0.11988119229922722,0.99278824516254,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,39.81
14783.0,4759.0,0.11988119229922722,0.99278824516254,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,39.38
14835.0,4699.0,0.11988119229922722,0.99278824516254,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,40.31
15561.0,4827.0,0.11988119229922722,0.99278824516254,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,45.96
16593.0,5117.0,0.11988119229922722,0.99278824516254,0.9659258262890683,-0.25881904510252085,-0.7818314824680299,0.6234898018587334,49.38
17335.0,5385.0,0.11988119229922722,0.99278824516254,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,47.13
17998.0,5676.0,0.11988119229922722,0.99278824516254,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,65.63
18365.0,5870.0,0.11988119229922722,0.99278824516254,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,63.15
18392.0,5951.0,0.11988119229922722,0.99278824516254,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,59.4
18227.0,5950.0,0.11988119229922722,0.99278824516254,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,57.63
18008.0,5917.0,0.11988119229922722,0.99278824516254,-0.25881904510252035,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,52.38
17818.0,5888.0,0.11988119229922722,0.99278824516254,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,49.78
17841.0,5879.0,0.11988119229922722,0.99278824516254,-0.7071067811865475,-0.7071067811865477,-0.7818314824680299,0.6234898018587334,49.77
18493.0,5990.0,0.11988119229922722,0.99278824516254,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,63.0
20291.0,6349.0,0.11988119229922722,0.99278824516254,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,89.04
20763.0,6470.0,0.11988119229922722,0.99278824516254,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,84.0
20495.0,6428.0,0.11988119229922722,0.99278824516254,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,79.28
20140.0,6336.0,0.11988119229922722,0.99278824516254,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,74.24
19531.0,6220.0,0.11988119229922722,0.99278824516254,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,63.73
18569.0,6050.0,0.11988119229922722,0.99278824516254,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,52.65
17338.0,5762.0,0.11988119229922722,0.99278824516254,-0.2588190451025207,0.9659258262890683,-0.7818314824680299,0.6234898018587334,49.85
16208.0,5394.0,0.13690605792347524,0.990584035457797,0.0,1.0,0.0,1.0,55.39
15502.0,5129.0,0.13690605792347524,0.990584035457797,0.25881904510252074,0.9659258262890683,0.0,1.0,48.37
15055.0,4943.0,0.13690605792347524,0.990584035457797,0.49999999999999994,0.8660254037844387,0.0,1.0,44.9
14784.0,4830.0,0.13690605792347524,0.990584035457797,0.7071067811865475,0.7071067811865476,0.0,1.0,42.47
14610.0,4742.0,0.13690605792347524,0.990584035457797,0.8660254037844386,0.5000000000000001,0.0,1.0,42.13
14499.0,4641.0,0.13690605792347524,0.990584035457797,0.9659258262890683,0.25881904510252074,0.0,1.0,42.59
14973.0,4693.0,0.13690605792347524,0.990584035457797,1.0,6.123233995736766e-17,0.0,1.0,48.74
15815.0,4911.0,0.13690605792347524,0.990584035457797,0.9659258262890683,-0.25881904510252085,0.0,1.0,48.76
16453.0,5125.0,0.13690605792347524,0.990584035457797,0.8660254037844387,-0.4999999999999998,0.0,1.0,48.45
17144.0,5404.0,0.13690605792347524,0.990584035457797,0.7071067811865476,-0.7071067811865475,0.0,1.0,52.87
17647.0,5619.0,0.13690605792347524,0.990584035457797,0.49999999999999994,-0.8660254037844387,0.0,1.0,53.32
17871.0,5735.0,0.13690605792347524,0.990584035457797,0.258819045102521,-0.9659258262890682,0.0,1.0,54.53
17882.0,5782.0,0.13690605792347524,0.990584035457797,1.2246467991473532e-16,-1.0,0.0,1.0,53.07
17800.0,5789.0,0.13690605792347524,0.990584035457797,-0.25881904510252035,-0.9659258262890684,0.0,1.0,49.43
17722.0,5796.0,0.13690605792347524,0.990584035457797,-0.5000000000000001,-0.8660254037844386,0.0,1.0,48.26
17861.0,5821.0,0.13690605792347524,0.990584035457797,-0.7071067811865475,-0.7071067811865477,0.0,1.0,49.81
18604.0,5959.0,0.13690605792347524,0.990584035457797,-0.8660254037844384,-0.5000000000000004,0.0,1.0,57.71
20360.0,6343.0,0.13690605792347524,0.990584035457797,-0.9659258262890683,-0.25881904510252063,0.0,1.0,81.79
20880.0,6482.0,0.13690605792347524,0.990584035457797,-1.0,-1.8369701987210297e-16,0.0,1.0,79.82
